,YBR033W,YDR034C,YEL009C,YIL036W,YJL056C,YJR060W,YKL038W,YLR403W,YLR451W,YMR182C,YNL199C,YOL108C,YOR344C,YPL075W,YPL248C
YER127W,0.0650244783853,0.33831849982699996,0.0168282488456,0.0156701622774,0.17050050912099998,0.050590382119899996,0.0689154360574,0.17987760961899998,0.004558717665649999,1.21093695813,0.055731826614199995,0.17132270995700002,0.0995117233036,0.103088037918,0.164416974301
YER128W,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.308013220729
YER129W,0.301286169145,0.376547289953,0.118200027454,0.11253037478599999,0.5960843125399999,0.0724534997687,0.313775634866,0.24258326593,0.0479090120485,0.315301336615,0.27056650980999997,0.598150680819,0.40617807160999997,0.41643671705799995,0.246612051932
YER130C,0.9681974112430001,2.91399405498,0.329145913246,3.06038796673e-07,0.7949937801610001,0.00117563918963,0.0450496105984,0.35480790123800005,0.23882913149,0.403575219709,0.28519312756299997,0.106875577213,0.316702192273,0.0308103101925,8.800495320880001
YER131W,0.633086094854,0.08585374975360001,0.323242104865,0.000289151932738,0.810697324289,0.025397666308800002,0.00490984553705,1.8638842292099997,0.00867392130507,0.0327600680005,0.0109697958269,1.14664683229,0.112228863779,0.82018618689,0.012770452670599999
YER132C,0.0840374983714,0.38259611064800003,0.09102370773690001,0.00012556474129,0.419929746512,1.11193013851e-05,0.00878596325442,1.06733854918,5.09884628259e-05,0.47420664278999997,0.00418338856028,0.00306195107435,0.0668164697158,0.0026713126372399994,0.11946263968800001
YER133W,0.0314236175713,0.162129416029,0.00230932277597,0.00199901773809,0.672590656462,0.0197711842614,0.00648742887693,0.6192171839280001,0.024143344441999996,1.31353043803,0.300824849387,0.6764735226180001,0.06705715357730001,0.015346569100799998,0.27205066650299997
YER133W-A,0.7259411011110001,0.5423849954909999,0.151349175948,0.14719446264,0.399597788277,0.23603411838899999,0.26889919180599997,0.230185609361,0.092206116351,0.567906486897,0.6877327528110001,0.400457158424,0.31501851026,0.319906836635,0.520423762917
YER134C,0.7259411011110001,0.5423849954909999,2.07735917182,0.14719446264,0.399597788277,0.23603411838899999,0.26889919180599997,1.8900685462,0.092206116351,0.567906486897,0.6877327528110001,1.82626632436,1.5276634657,1.5451122753100002,0.520423762917
YER135C,0.0837125156917,0.5729734535809999,0.006345299282710001,9.58549903206e-05,0.0921363822576,2.91609712271e-06,0.000998209399521,0.0027927414304299994,0.775197015309,0.060150347097800004,0.0050955454112399995,0.010990563464500001,0.0383353453114,0.00555468038328,0.0288179664647
YER136W,0.267122058053,0.0996991599482,0.036930365857800004,2.92016405527e-06,0.7151589485519999,0.001064937204,0.000302182750427,0.370919197628,15.9552643603,0.150130394882,0.190733908387,0.216655183955,0.459536650687,0.046931042664299996,0.0589487433512
YER137C,0.0014578653789800002,0.0635378677143,0.0183677694463,4.3824541216000005e-07,0.217505054849,5.9250338631e-05,0.00020687796739500002,0.0491951556358,2.1255724533099998,0.0741225451304,0.00403287489937,0.0355339169166,0.000877638186475,0.0071586907588699995,0.0274753986961
YER137C-A,0.7416758695110001,0.7416758695110001,1.7564079587,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,20.0003614784,0.7416758695110001,5.646406059609999,20.001534526900002,0.308013220729
YER137W-A,0.231653634721,0.33831849982699996,0.0769065497103,0.0156701622774,0.508552181416,0.050590382119899996,0.0689154360574,0.17987760961899998,0.07921512812300001,0.567906486897,0.055731826614199995,0.17132270995700002,0.0995117233036,0.33701612152599997,1.29303642857
YER138C,0.7416758695110001,0.7416758695110001,1.7564079587,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,20.0003614784,0.7416758695110001,5.646406059609999,20.001534526900002,0.308013220729
YER138W-A,0.7416758695110001,0.7416758695110001,1.7564079587,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,20.0003614784,0.7416758695110001,5.646406059609999,20.001534526900002,0.308013220729
YER139C,1.2990230814100001,0.897788393029,0.634613200378,0.0725280990535,0.980361131727,0.420977953973,0.0689154360574,0.17987760961899998,0.17519500548300002,0.19735796395999997,0.783826702201,0.17132270995700002,0.671675328927,1.1387447848899999,0.135969554007
YER140W,1.2990230814100001,0.897788393029,0.634613200378,0.0725280990535,0.980361131727,0.420977953973,0.0689154360574,0.17987760961899998,0.17519500548300002,0.19735796395999997,0.783826702201,0.17132270995700002,0.671675328927,1.1387447848899999,0.135969554007
YER141W,0.7259411011110001,0.5423849954909999,0.461192170703,0.14719446264,1.0328319076899999,0.23603411838899999,0.26889919180599997,0.651330371552,0.092206116351,0.267555956609,0.245799265286,0.400457158424,0.31501851026,0.319906836635,0.20033211074700003
YER142C,0.178757951945,0.47575663457500006,1.0066235620000001,0.277226063026,0.8451308866339999,0.470116813144,0.5434226694150001,0.894238456706,0.662935943131,0.229027445683,0.9523548152719999,0.8471731639810001,0.647973508556,0.233534977646,0.164416974301
YER143W,0.178757951945,0.47575663457500006,1.0066235620000001,0.277226063026,0.8451308866339999,0.470116813144,0.5434226694150001,0.894238456706,0.662935943131,0.229027445683,0.9523548152719999,0.8471731639810001,0.647973508556,0.233534977646,0.164416974301
YER144C,0.17928216264400001,0.305440778924,1.8084635491799999,0.009216903320700002,0.85992155785,0.141906482927,0.189225274649,0.907342007619,0.21562537356,0.113640846802,0.35685189175399995,0.863209693161,0.562453221636,0.08019020918,0.0666384019526
YER145C,1.3180518219600001,0.105767771747,0.253088967253,0.0007885657213800001,0.532500845928,0.00051716680975,0.00184440055837,3.6038040316699997,1.58003881525,0.479611111316,3.7388536784800004,0.6936373032879999,1.8966822308200002,2.25933114386,3.1242558108200003
YER145C-A,0.7259411011110001,0.5423849954909999,0.151349175948,0.45079533936899996,1.0328319076899999,1.23748166156,0.26889919180599997,1.8900685462,0.636998335834,0.315301336615,3.6250855059599996,0.400457158424,0.31501851026,0.319906836635,0.246612051932
YER146W,0.855752934444,0.105767771747,0.0581261880542,4.76056178568e-05,0.0816191253836,2.66730170067e-05,0.000791769543635,1.98788573815,0.832986875665,0.558637456231,2.2572973704,0.407734274349,0.7707834360920001,1.56379004999,1.16654505427
YER147C,0.0650244783853,0.33831849982699996,0.197562810359,0.0156701622774,0.980361131727,0.050590382119899996,0.0689154360574,1.09883321251,0.004558717665649999,0.170961314727,0.20436474946400002,0.17132270995700002,0.0995117233036,0.103088037918,0.113097193636
YER147C-A,0.7416758695110001,0.7416758695110001,1.7564079587,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.567906486897,0.7416758695110001,1.7564518441599999,0.7416758695110001,0.7416758695110001,0.520423762917
YER148W,0.0650244783853,0.33831849982699996,0.197562810359,0.0156701622774,0.980361131727,0.050590382119899996,0.0689154360574,1.09883321251,0.025984721386299998,0.170961314727,0.20436474946400002,0.17132270995700002,0.0995117233036,0.103088037918,0.113097193636
YER148W-A,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,1.7564518441599999,0.7416758695110001,0.7416758695110001,0.7416758695110001
YER149C,0.008898374071549999,0.178969689791,0.0240570895367,0.0102030146231,0.277233157395,0.0262229650875,0.0006445057396799999,0.945001208388,0.0015344633546600002,0.312402160445,0.0677353540986,0.9440643778929999,0.37621558328599997,0.0004073040750630001,0.061276005968500004
YER150W,0.000121951741054,0.058998970834400005,0.000203566383193,0.000614662896286,0.35507046996299996,0.021159025070599996,0.00015532926625,0.321561807577,0.0010102086510900001,0.563387262002,0.0588581995105,0.567539696101,0.11401208629699999,0.0008021159362969998,0.156456291153
YER151C,0.500340321475,0.897788393029,0.197562810359,0.0156701622774,0.17050050912099998,0.18890212368700002,0.0689154360574,0.047634281448,0.752136181224,0.37598919730499997,0.20436474946400002,1.5637110382799997,0.671675328927,0.33701612152599997,0.308013220729
YER152C,0.408131730448,0.627332989448,0.293135036691,0.288307812734,0.525453893132,0.382894418116,0.414269143512,0.377136150493,0.218779083458,0.567906486897,0.392387027338,0.5261233358349999,0.45578005171700003,0.460023739818,8.30258526791
YER152W-A,0.408131730448,0.627332989448,0.293135036691,0.288307812734,1.30372096436,0.382894418116,0.414269143512,0.377136150493,0.6245117538270001,1.15523981683,0.392387027338,1.30514383149,0.45578005171700003,0.460023739818,0.393170429669
YER153C,0.0753297102673,0.14921703775599998,0.764774217316,3.5633187321599995,0.337899730629,0.0148695828352,0.00486212984421,1.32895932778,0.033580636739599996,0.454618298166,0.0581703566336,0.614568477378,0.782891879922,0.059012618808199996,20.0028071459
YER154W,0.0753297102673,0.14921703775599998,0.764774217316,3.5633187321599995,0.337899730629,0.0148695828352,0.00486212984421,1.32895932778,0.033580636739599996,0.454618298166,0.0581703566336,0.614568477378,0.782891879922,0.059012618808199996,20.0028071459
YER155C,1.15247080395,0.251764502056,1.59706935523,0.141401613731,0.670915521283,0.20587253598400002,0.27946503431999997,0.625606480275,9.72925465923,0.217438616568,1.42686588128,2.2429239233400002,2.04925518558,0.413662670056,0.0288179664647
YER156C,0.492653241107,0.19223814807300002,0.216617869745,0.202018942992,1.7347623362400002,0.0348077954696,0.152444750745,0.571610063861,0.00983779849197,0.29538124099,0.0405621638441,0.060373087349500004,0.243797870559,0.024353486203200003,0.04743905687199999
YER157W,0.492653241107,0.19223814807300002,0.216617869745,0.202018942992,1.7347623362400002,0.0348077954696,0.152444750745,0.571610063861,0.00983779849197,0.29538124099,0.0405621638441,0.060373087349500004,0.243797870559,0.024353486203200003,0.04743905687199999
YER158C,1.39093660398,0.126847167523,0.056510304335599996,0.0958954893978,1.1746661784799999,0.00837170627208,0.00273460110077,0.580315548855,0.701704831745,2.16803913463,0.931720664087,1.18108541319,1.2290857909200001,0.241195886956,0.104478979862
YER158W-A,0.7629695375810001,0.0635378677143,0.228408658192,0.20604566087200002,0.8748899885510001,0.0100078917116,0.0239173255351,0.36467045035499995,0.101412544055,1.49626081001,1.03988555513,0.6102831508869999,0.545609711009,0.0263840389808,0.116562226711
YER159C,0.00730499674705,0.021517096243599997,0.00246426830624,3.33105163003e-07,0.321835555625,0.08678014648530001,0.0209889975765,0.0117378473995,0.00039858570064499994,0.22924701941300002,0.11184614767500001,0.051746337269099996,0.005746669766140001,0.00671453405844,0.010642226580900001
YER159C-A,0.0650244783853,0.33831849982699996,0.0168282488456,0.611344521724,0.508552181416,0.050590382119899996,0.0689154360574,0.17987760961899998,0.17519500548300002,0.315301336615,20.0014183014,0.983716654454,1.6400983037799999,20.0061656233,0.246612051932
YER160C,0.0650244783853,0.33831849982699996,0.0168282488456,0.611344521724,0.508552181416,0.050590382119899996,0.0689154360574,0.17987760961899998,0.17519500548300002,0.315301336615,20.0014183014,0.983716654454,1.6400983037799999,20.0061656233,0.246612051932
YER161C,1.60644983195,0.47575663457500006,0.598539168969,0.08109835705030001,0.314791540799,0.154930371806,0.18482459020999997,2.0647200019,0.042134954999900005,0.456026358517,0.163683394796,0.31570080114599997,0.647973508556,0.233534977646,0.393170429669
YER162C,0.7901063091830001,0.421624925735,0.182661142307,0.175484925942,0.25332025215500004,0.342033940175,0.409585746889,1.64980727334,0.22144697139299999,1.3554491027200002,0.361804742094,0.707248498179,0.5090530937919999,0.175144856678,0.20033211074700003
YER163C,0.16159408364299999,0.10825822326,0.273906631739,0.00107069264917,0.21822513145599998,0.004683880173520001,0.010333285637700002,0.17748219376899999,4.03601343292e-05,0.454618298166,0.022721772349400003,0.421586433636,0.0777264682718,0.0834402178742,0.31396016036200003
YER164W,0.231653634721,0.33831849982699996,0.9448886021969999,0.0725280990535,0.508552181416,0.050590382119899996,0.24285894530000002,0.403921411269,0.07921512812300001,0.229027445683,0.055731826614199995,0.17132270995700002,0.327459914868,0.103088037918,0.164416974301
YER165C-A,0.0898336240967,0.376547289953,0.028445213092099995,0.0267831699356,0.20677507979499998,0.0724534997687,0.0944298462425,0.0688192086003,0.0479090120485,1.75649223432,0.078709577207,0.207643833002,0.40617807160999997,0.41643671705799995,0.7416758695110001
YER165W,0.21425333717,0.229590712608,0.109778999535,0.0123811050618,0.28440179252500003,0.06102955815830001,0.0207445799736,1.4874365811599999,0.00210177439761,0.454618298166,0.014825184094200002,0.08429296064410001,0.145882329158,0.0388884960283,0.0944980573657
YER166W,0.025604653771199998,0.100135918559,0.08814983557060001,0.00011813549168899999,0.381033101643,0.014187934611200001,0.00807260044704,0.0786611412597,0.019008528754,0.328009769734,0.00455767588584,0.0769177106234,0.020893893110499998,0.003909053476780001,0.05617135147749999
YER167W,0.8601054799310001,3.35911876566,0.9448886021969999,0.0725280990535,0.508552181416,0.18890212368700002,0.0689154360574,2.0630432292,2.57188335366,0.19735796395999997,0.20436474946400002,0.510565996846,2.23717138234,0.33701612152599997,0.135969554007
YER168C,0.411833383875,0.649971206122,0.544526529632,0.0123811050618,0.595613707915,0.0127082427604,0.0207445799736,0.520886736476,0.327030392249,0.148719985445,0.180994957614,0.286076884907,0.338493980479,0.631985183548,0.0944980573657
YER169W,0.411833383875,0.649971206122,0.544526529632,0.0123811050618,0.595613707915,0.0127082427604,0.0207445799736,0.520886736476,0.327030392249,0.148719985445,0.180994957614,0.286076884907,0.338493980479,0.631985183548,0.0944980573657
YER170W,0.8601054799310001,0.33831849982699996,0.9448886021969999,0.0156701622774,0.508552181416,0.050590382119899996,0.24285894530000002,0.047634281448,0.31911312378,0.170961314727,0.449942668496,0.17132270995700002,0.327459914868,0.103088037918,0.113097193636
YER171W,0.125573127202,0.421624925735,0.409195029219,0.04620782587069999,0.25332025215500004,0.104974694757,0.13091842339,0.100579166284,0.0880940519919,0.567906486897,0.112465288504,0.254222550739,0.5090530937919999,0.175144856678,0.520423762917
YER172C,1.7564217180300001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.308013220729
YER172C-A,0.301286169145,0.376547289953,0.028445213092099995,0.0267831699356,0.20677507979499998,0.0724534997687,0.0944298462425,0.52029355173,0.00948474707537,0.37598919730499997,0.078709577207,0.207643833002,0.129586908832,0.133602212084,0.308013220729
YER173W,1.7564217180300001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.308013220729
YER174C,0.402791787887,0.305440778924,0.281704867092,0.04678381280180001,0.14165073551899998,0.141906482927,0.189225274649,0.907342007619,0.36191293581699996,0.9811164722490001,0.15531518629899999,0.142420303028,0.562453221636,0.08019020918,0.308013220729
YER175C,0.034801923904,0.276850340737,6.17139914327,0.08977083077209999,0.75807696187,0.106966579206,0.0375025090427,0.46576783177299996,0.0010608214004,0.19735796395999997,0.11847762897900001,0.37906522585600005,0.0599929371292,0.0627478596981,0.835517008443
YER175W-A,0.034801923904,0.276850340737,6.17139914327,0.08977083077209999,0.75807696187,0.106966579206,0.0375025090427,0.46576783177299996,0.0010608214004,0.19735796395999997,0.11847762897900001,0.37906522585600005,0.0599929371292,0.0627478596981,0.835517008443
YER176W,0.16159408364299999,0.350729681456,0.390249421307,0.00107069264917,0.0194388676143,0.049611655114900004,0.30488937205899996,0.00400204523445,0.00238852136507,0.077219069182,0.224342409522,0.0874783653909,0.0254084240153,0.331762124416,0.0401275114203
YER177W,0.06534060792179999,0.580327226158,0.642343099638,3.42906357489e-06,1.17021060105,5.16508162635,0.006160753913939999,9.08479035281,0.691748573149,2.3469277414099996,20.0209958795,0.163595763229,20.0090142926,20.0282926799,0.0030177468646
YER178W,0.198157787973,0.0684542962527,0.270861470157,0.0038901265353299998,0.9344251858050001,0.012682451961299999,0.000275539423479,0.185469253238,5.55763024459e-06,0.012726463077200002,9.63516998704,0.94098277331,0.0723799999726,3.41483677037,0.0661112927202
YER179W,0.0650244783853,0.33831849982699996,0.197562810359,0.0725280990535,0.17050050912099998,0.050590382119899996,0.0689154360574,0.17987760961899998,0.025984721386299998,0.229027445683,0.20436474946400002,1.5637110382799997,0.0995117233036,0.103088037918,0.164416974301
YER180C,0.7259411011110001,0.5423849954909999,0.461192170703,0.14719446264,0.399597788277,0.23603411838899999,0.26889919180599997,1.21525454735,0.092206116351,0.37598919730499997,0.245799265286,1.03470902892,0.31501851026,0.319906836635,0.308013220729
YER180C-A,0.5764437650249999,0.20986965244199998,0.633160342653,0.00789244591656,0.24795449224399999,0.128493715044,0.18651237535999998,0.433898802013,0.005150609120520001,0.229027445683,0.0107207771446,0.249535598857,0.287107466877,0.549450587812,0.164416974301
YER181C,1.01385201196,0.47575663457500006,0.0842849044218,0.5827804353639999,0.314791540799,0.154930371806,0.18482459020999997,0.894238456706,0.042134954999900005,0.456026358517,0.49179418122199997,0.8471731639810001,0.228751326003,0.233534977646,0.393170429669
YER182W,1.01385201196,0.47575663457500006,0.0842849044218,0.5827804353639999,0.314791540799,0.154930371806,0.18482459020999997,0.894238456706,0.042134954999900005,0.456026358517,0.49179418122199997,0.8471731639810001,0.228751326003,0.233534977646,0.393170429669
YER183C,0.13932899702999998,0.276850340737,0.206460816183,0.005437804066560001,0.11836142692099999,0.0251714074978,0.0375025090427,0.100359172609,0.00749788774484,0.567906486897,0.11847762897900001,0.7612763667360001,0.21697603333,0.0627478596981,0.520423762917
YER184C,0.729947282586,0.14921703775599998,0.571914649257,0.00125613824401,0.145578453183,0.116682803395,0.0829260110119,0.04447546012019999,0.173436051406,0.217438616568,0.253338157522,0.146797936227,0.302398251244,0.059012618808199996,0.11946263968800001
YER185W,0.5695305247119999,0.162129416029,0.681626082332,0.00199901773809,0.16602009763199999,0.143643222366,0.0349241143184,0.0571052367497,0.230355512687,0.24054811263599998,0.300824849387,0.3799937215,0.347779532578,0.015346569100799998,0.136665922081
YER186C,0.00125392971628,0.149941433635,0.00224414310456,2.07604686083e-07,0.36228636809500003,0.347173698425,0.00580804668008,0.14475022976,1.16501278729e-06,0.808804384044,0.00011029636390000002,0.113371473234,0.101321803779,0.0017926165552500002,0.5735357987259999
YER187W,0.17928216264400001,0.305440778924,0.137794259897,0.009216903320700002,0.14165073551899998,0.330704279988,0.189225274649,0.907342007619,0.014008762725700001,0.456026358517,0.0397682078237,0.142420303028,0.077038625904,0.08019020918,1.01878825695
YER188C-A,1.39093660398,0.126847167523,0.105797899585,4.86672333456e-05,0.505011325348,0.00837170627208,0.016872849877500002,0.0267791584655,0.00223237327337,2.05216046896,0.036512913434599996,0.813186776197,0.107986707914,0.04041294146280001,0.09140802412
YER188W,1.9945165112599998,1.1187433893799998,0.08814983557060001,0.0027506129706,1.3025905837799998,0.014187934611200001,0.15148674094,0.14898385769300002,0.0014540239262999998,0.7014219507899999,0.468189810752,0.384068978031,0.9386303905329999,0.704647217252,0.104139351837
YER189W,0.500340321475,0.33831849982699996,1.30982654906,0.0725280990535,0.17050050912099998,0.050590382119899996,0.0689154360574,0.17987760961899998,0.004558717665649999,0.8457385193420001,0.20436474946400002,0.17132270995700002,0.327459914868,0.103088037918,0.0536299878041
YER190C-A,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001
YER190C-B,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.170961314727,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.113097193636
YER190W,0.178757951945,0.47575663457500006,0.286054641881,0.08109835705030001,0.314791540799,0.154930371806,0.18482459020999997,0.45717695791999996,0.042134954999900005,0.19735796395999997,0.163683394796,0.31570080114599997,0.647973508556,0.233534977646,0.135969554007
YFL001W,0.0753297102673,0.45586253250799996,0.0014677119294700001,0.00125613824401,0.0367281265078,0.0148695828352,0.00486212984421,0.0131681216723,7.90720199241e-05,0.148719985445,0.0180504736229,0.146797936227,0.0112694968772,0.0122013150642,0.0944980573657
YFL002C,0.0753297102673,0.45586253250799996,0.0014677119294700001,0.00125613824401,0.0367281265078,0.0148695828352,0.00486212984421,0.0131681216723,7.90720199241e-05,0.148719985445,0.0180504736229,0.146797936227,0.0112694968772,0.0122013150642,0.0944980573657
YFL002W-A,0.7901063091830001,0.421624925735,0.409195029219,0.04620782587069999,0.7051634476880001,0.104974694757,0.409585746889,0.330318430635,0.0198568001183,0.37598919730499997,5.4439001523099995,1.30591299565,1.56009085333,13.090086637999999,0.308013220729
YFL002W-B,0.7901063091830001,0.421624925735,0.409195029219,0.04620782587069999,0.7051634476880001,0.104974694757,0.409585746889,0.330318430635,0.0198568001183,0.37598919730499997,5.4439001523099995,1.30591299565,1.56009085333,13.090086637999999,0.308013220729
YFL003C,0.402791787887,0.305440778924,0.137794259897,0.009216903320700002,0.43684771626100005,0.035593922877699996,0.050696858222699995,0.57534786648,0.014008762725700001,0.315301336615,0.35685189175399995,2.00650009122,0.265886297795,3.9954842064699996,0.246612051932
YFL004W,0.8601054799310001,1.61054099574,0.197562810359,0.18806746603500002,0.17050050912099998,1.13480401989,0.24285894530000002,0.17987760961899998,0.025984721386299998,0.7379598029250001,0.449942668496,0.17132270995700002,0.671675328927,0.103088037918,0.20033211074700003
YFL005W,0.5287060699989999,1.19768281863,0.0842849044218,0.08109835705030001,0.8451308866339999,0.154930371806,0.5434226694150001,0.149742422163,0.371294800902,0.573609660179,0.163683394796,0.31570080114599997,0.228751326003,1.90793865528,0.135969554007
YFL007W,0.7259411011110001,0.5423849954909999,0.461192170703,0.14719446264,0.399597788277,1.23748166156,0.26889919180599997,1.21525454735,0.307746881468,0.37598919730499997,1.27433211989,1.82626632436,0.845629540203,0.319906836635,0.308013220729
YFL008W,0.174015213163,0.20986965244199998,0.278716652082,0.00789244591656,0.24795449224399999,0.00905626843579,0.015483067216900001,0.433898802013,0.14869622385,0.266392591475,0.053026996273,1.36521814935,0.119971157802,0.0307441899394,0.0401275114203
YFL009W,0.0256297563722,0.251764502056,0.150874141269,0.06170361632040001,0.32701892435400004,0.0807713614716,0.0278522656433,0.377840892219,0.177010077775,0.328009769734,0.09056512703780001,0.100007050336,1.09006885783,0.185023989872,0.205673759982
YFL010C,0.0256297563722,0.251764502056,0.150874141269,0.06170361632040001,0.32701892435400004,0.0807713614716,0.0278522656433,0.377840892219,0.177010077775,0.328009769734,0.09056512703780001,0.100007050336,1.09006885783,0.185023989872,0.205673759982
YFL010W-A,1.051430363,0.627332989448,0.293135036691,0.785291464349,2.2450359778999998,0.9962380226549999,1.0647954315500001,1.74593364088,4.28286867148,0.7416758695110001,0.392387027338,2.24723676703,0.45578005171700003,1.16380067403,0.7416758695110001
YFL011W,1.85245949471,1.5186163487,2.21536424794,0.288307812734,0.525453893132,0.382894418116,0.414269143512,0.983589266575,1.17152787205,1.3936647178600001,1.01704342413,0.5261233358349999,0.45578005171700003,0.460023739818,0.520423762917
YFL012W,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,1.75645157803,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.7416758695110001,0.37598919730499997,0.7416758695110001,0.7416758695110001,1.7564308136200002,0.7416758695110001,0.308013220729
YFL012W-A,0.0898336240967,0.376547289953,0.118200027454,0.0267831699356,0.5960843125399999,0.252946654474,0.0944298462425,0.0688192086003,0.0479090120485,0.456026358517,0.078709577207,0.207643833002,0.129586908832,0.133602212084,1.01878825695
YFL013C,0.0898336240967,0.376547289953,0.8360007955169999,0.0267831699356,1.76346746973,0.918247088873,0.0944298462425,0.0688192086003,0.4698657072,0.19735796395999997,0.078709577207,0.207643833002,0.807742949393,0.133602212084,0.422460884111
YFL013W-A,0.5287060699989999,0.47575663457500006,0.0842849044218,0.277226063026,0.314791540799,0.154930371806,0.18482459020999997,1.43616302439,0.371294800902,0.456026358517,0.163683394796,0.31570080114599997,0.228751326003,0.233534977646,0.393170429669
YFL014W,0.49311682155599995,2.0041120672,0.0665478124504,15.3530034062,0.32701892435400004,0.0807713614716,0.11618491195,0.193871998869,0.177010077775,1.52876881874,1.86637134938,0.328787023113,0.707018297378,0.185023989872,0.689634864716
YFL015C,0.49311682155599995,2.0041120672,0.0665478124504,15.3530034062,0.32701892435400004,0.0807713614716,0.11618491195,0.193871998869,0.177010077775,1.52876881874,1.86637134938,0.328787023113,0.707018297378,0.185023989872,0.689634864716
YFL015W-A,0.0314236175713,0.487963104853,0.12885469619999998,0.0605494901253,0.16602009763199999,0.143643222366,0.10168393255000001,0.017662056577000002,0.0008823145189330001,0.364886509181,0.02367083659,0.16732627947,0.17607195357500002,0.07129366519119999,0.23631615769499997
YFL016C,0.0314236175713,0.487963104853,0.12885469619999998,0.0605494901253,0.16602009763199999,0.143643222366,0.10168393255000001,0.017662056577000002,0.0008823145189330001,0.364886509181,0.02367083659,0.16732627947,0.17607195357500002,0.07129366519119999,0.23631615769499997
YFL017C,0.0474404354894,0.305440778924,0.0500985235669,0.009216903320700002,0.14165073551899998,0.941100625653,0.050696858222699995,0.315400583459,0.111700335188,0.129817728381,0.0397682078237,0.438789159713,0.077038625904,0.08019020918,0.079240817252
YFL017W-A,0.139854977231,0.13750254361,1.32739538668,20.0014457442,0.0312874262625,20.0109753629,0.00364572718682,1.18630431123,0.00372705908338,0.364886509181,0.0137459876224,0.128885630113,0.04553459453480001,0.0488418590596,0.0666384019526
YFL018C,0.139854977231,0.13750254361,1.32739538668,20.0014457442,0.0312874262625,20.0109753629,0.00364572718682,1.18630431123,0.00372705908338,0.364886509181,0.0137459876224,0.128885630113,0.04553459453480001,0.0488418590596,0.0666384019526
YFL019C,0.7901063091830001,0.421624925735,0.048542442411900005,0.04620782587069999,0.7051634476880001,0.104974694757,0.13091842339,0.100579166284,0.0880940519919,0.229027445683,0.112465288504,0.254222550739,0.17070561106600002,0.175144856678,0.164416974301
YFL020C,0.262336888944,0.5423849954909999,0.461192170703,0.14719446264,0.399597788277,0.23603411838899999,0.26889919180599997,0.651330371552,0.092206116351,0.456026358517,0.245799265286,0.400457158424,1.5276634657,0.319906836635,0.393170429669
YFL021C-A,0.178757951945,0.47575663457500006,0.598539168969,0.08109835705030001,0.314791540799,0.154930371806,0.18482459020999997,0.149742422163,0.662935943131,0.456026358517,0.9523548152719999,2.32780512185,0.647973508556,0.233534977646,0.393170429669
YFL021W,0.909032929404,0.518238750592,0.13384094042199998,20.0013576122,0.17059124070999998,0.279393641373,0.00448833100554,0.0838149315788,20.0049325033,0.45433519583400006,20.0024106975,0.409021325819,1.26921153157,20.0019059117,0.0493923174244
YFL022C,0.424399124722,0.074645377597,0.0774629192684,20.0012034636,0.144853989471,0.00101518963707,0.000423913422597,0.299638742342,20.002306890299998,0.7034223432340001,20.0015852376,0.0775067859891,1.13973473252,4.927293634150001,0.0139785778822
YFL023W,0.0256297563722,0.251764502056,0.0211518187022,0.00321392858826,0.0993472248639,0.0178634710339,0.11618491195,0.0751997824838,0.0439242193575,0.229027445683,0.020538515953,0.100007050336,0.0469234397406,0.049315900454400007,0.164416974301
